gorovje,izhodišče,višina_izhodišča,cilj,višina_cilja,opomba_poti,čas_hoje,zahtevnost,višinska_razlika_po_poti,število_ogledov,ocena,število_glasov,širina_cilja,dolžina_cilja,vrsta_cilja
Kamniško Savinjske Alpe, Kriška planina,1480,Kalška gora,2047,čez Zvoh,285,zahtevna označena pot,860,6748,7,1,"46,34087","14,5476",vrh
Kamniško Savinjske Alpe, Dom na Gospincu,1491,Kalška gora,2047,čez Zvoh,285,zahtevna označena pot,950,5707,7,2,"46,34087","14,5476",vrh
Kamniško Savinjske Alpe,Dom na Gospincu,1491,Kalška gora,2047,čez Dolgo Njivo,235,delno zahtevna označena pot,780,12310,8,2,"46,34087","14,5476",vrh
Kamniško Savinjske Alpe,Na Razpotju,770,Krofička,2083,markirana pot,220,zahtevna označena pot,1313,42187,10,3,"46,37456","14,64503",vrh
Kamniško Savinjske Alpe,Na Razpotju,770,Krofička,2083,lovska pot,220,zahtevno brezpotje,1313,12459,9,2,"46,37456","14,64503",vrh
Kamniško Savinjske Alpe,Na Razpotju,770,Krofička,2083,Greben Krofičke,540,zelo zahtevno brezpotje,1313,11876,10,4,"46,37456","14,64503",vrh
Kamniško Savinjske Alpe,Dom Planincev v Logarski dolini,837,Krofička,2083,markirana pot,215,zahtevna označena pot,1246,13632,10,2,"46,37456","14,64503",vrh
Kamniško Savinjske Alpe,Dom Planincev v Logarski dolini,837,Krofička,2083,lovska pot,215,zahtevno brezpotje,1246,3923,10,3,"46,37456","14,64503",vrh
Kamniško Savinjske Alpe,Planina Loka,1500,Mala Raduha,2029,,100,lahko brezpotje,529,10107,8,1,"46,41346","14,74304",vrh
Kamniško Savinjske Alpe,V Koncu,900,Mala Rinka,2289,,225,"zahtevna neoznačena steza, lahko brezpotje",1389,6368,8,1,"46,36576","14,56924",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Mala Rinka,2289,skozi Turski žleb,270,"zelo zahtevna označena pot, lahko brezpotje",1359,5833,9,1,"46,36576","14,56924",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Mala Ojstrica,2017,,150,lahka označena pot,650,28794,9,2,"46,36083","14,65135",vrh
Kamniško Savinjske Alpe, Planina Ravne,1500,Mala Ojstrica,2017,čez Dolgo trato,225,lahka označena pot,750,4260,8,1,"46,36083","14,65135",vrh
Kamniško Savinjske Alpe,Na Razpotju,770,Ojstrica,2350,Kopinškova pot,250,zelo zahtevna označena pot,1580,61457,10,6,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe, Na Razpotju,770,Ojstrica,2350,čez Škarje,255,zahtevna označena pot,1590,29547,8,2,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Pred Belo,571,Ojstrica,2350,,405,zahtevna označena pot,1870,8141,7,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Robanov kot,650,Ojstrica,2350,čez Malo Ojstrico,315,zahtevna označena pot,1750,34269,7,3,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Ojstrica,2350,mimo Kocbekovega doma,240,zahtevna označena pot,1200,68960,8,9,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Planina Ravne,1580,Ojstrica,2350,čez Malo Ojstrico,255,zahtevna označena pot,1000,9631,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Pred Belo,571,Ojstrica,2350,,405,zahtevna označena pot,1900,11544,10,2,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Lovska koča na Brežičih,1490,Ojstrica,2350,lovska pot,275,"zahtevna neoznačena steza, zahtevna označena pot",1100,5596,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe, Planina Ravne,1500,Ojstrica,2350,čez Dolgo trato in mimo Kocbekovega doma,315,zahtevna označena pot,1200,4871,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Ojstrica,2350,čez Dolgo trato in Malo Ojstrico,285,zahtevna označena pot,1090,3507,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Dom Planincev v Logarski dolini,837,Ojstrica,2350,Kopinškova pot,245,zelo zahtevna označena pot,1513,14634,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Dom Planincev v Logarski dolini,837,Ojstrica,2350,čez Škarje,250,zahtevna označena pot,1525,8486,9,2,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Kraljev dol,1400,Ojstrica,2350,čez Malo Ojstrico,225,zahtevna označena pot,1050,3786,10,2,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Kraljev dol,1400,Ojstrica,2350,mimo Kocbekovega doma,255,zahtevna označena pot,1140,2392,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Pred Belo,571,Ojstrica,2350,čez Skok in Šraj pesek,360,"zelo zahtevna neoznačena steza, zahtevna označena pot",1779,3942,9,5,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Robanov kot,650,Ojstrica,2350,mimo Kocbekovega doma,345,zahtevna označena pot,1850,2310,10,1,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Ojstrica,2350,čez Malo Ojstrico,210,zahtevna označena pot,900,104030,9,12,"46,36395","14,63724",vrh
Kamniško Savinjske Alpe,Bukovnik,1327,Velika Raduha,2062,plezalna pot,130,zelo zahtevna označena pot,740,68732,8,6,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Bukovnik,1327,Velika Raduha,2062,čez Durce,145,lahka označena pot,735,53278,8,4,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Rogovilec,590,Velika Raduha,2062,preko planine Arta,270,delno zahtevna označena pot,1500,13097,9,3,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Rogovilec,590,Velika Raduha,2062,mimo Grohata po plezalni poti,270,zelo zahtevna označena pot,1500,18638,9,2,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Planina Loka,1500,Velika Raduha,2062,,105,lahka označena pot,562,98637,8,13,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Luče,522,Velika Raduha,2062,,270,lahka označena pot,1575,22355,10,2,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe, Bistra,808,Velika Raduha,2062,,285,lahka označena pot,1525,8594,9,1,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Radušnik,1040,Velika Raduha,2062,,165,lahka označena pot,1040,20285,10,3,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Planina Kosmačeve Rastke,1042,Velika Raduha,2062,,165,lahka označena pot,1040,9194,10,2,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Planina Vodol,1324,Velika Raduha,2062,,150,lahka označena pot,800,13456,10,2,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,Snežna jama,1500,Velika Raduha,2062,,105,lahka označena pot,562,62160,8,2,"46,40991","14,73775",vrh
Kamniško Savinjske Alpe,V Koncu,900,Kogel,2100,čez Gamsov skret,195,"zelo zahtevna neoznačena steza, lahko brezpotje",1220,14600,10,5,"46,35502","14,55563",vrh
Kamniško Savinjske Alpe,Na Razpotju,770,Lučka Brana (Baba),2244,,250,"zahtevna označena pot, lahko brezpotje",1474,12756,10,2,"46,3598","14,625",vrh
Kamniško Savinjske Alpe,Jermanca,900,Najvišji rob (Zeleniške špice),2127,skozi Repov kot,225,zahtevno brezpotje,1229,12495,8,3,"46,35192","14,62094",vrh
Kamniško Savinjske Alpe,Dom v Kamniški Bistrici,601,Najvišji rob (Zeleniške špice),2127,skozi Repov kot,300,zahtevno brezpotje,1526,6197,6,2,"46,35192","14,62094",vrh
Kamniško Savinjske Alpe,V Koncu,900,Grintovec,2558,čez Dolge stene,300,zelo zahtevno brezpotje,1658,5679,9,4,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe, V Koncu,900,Grintovec,2558,čez Kokrsko in Mlinarsko sedlo,330,zelo zahtevna označena pot,1750,56217,9,2,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,V Koncu,900,Grintovec,2558,čez Streho,270,lahka označena pot,1658,203819,9,12,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Grintovec,2558,umik Žrela in po Frischaufovi poti,320,zelo zahtevna označena pot,1575,1491,10,1,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Grintovec,2558,umik Žrela in po Kremžarjevi poti,320,zelo zahtevna označena pot,1575,1234,10,1,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Grintovec,2558,po ferati in Frischaufovi poti,345,izjemno zahtevna označena pot,1558,5958,10,1,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Grintovec,2558,po ferati in Kremžarjevi poti,345,izjemno zahtevna označena pot,1558,3778,10,1,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Grintovec,2558,čez Štularjevo planino in po Frischaufovi poti,330,zelo zahtevna označena pot,1578,1329,10,1,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Grintovec,2558,čez Štularjevo planino in po Kremžarjevi poti,330,zelo zahtevna označena pot,1578,1228,10,1,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Grintovec,2558,čez Streho,285,zahtevna označena pot,1700,80930,8,8,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Grintovec,2558,čez Kokrsko in Mlinarsko sedlo,345,zelo zahtevna označena pot,1800,25539,8,3,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Grintovec,2558,mimo žičnice in po Frischaufovi poti,315,zelo zahtevna označena pot,1558,39767,9,5,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Grintovec,2558,mimo žičnice in po Kremžarjevi poti,315,zelo zahtevna označena pot,1558,29037,9,3,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,V  Koncu,900,Grintovec,2558,čez Gamsov skret,315,zelo zahtevna neoznačena steza,1750,19118,9,3,"46,35718","14,53548",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Jezerska Kočna,2540,čez Grdi graben in Dolce,315,zelo zahtevna označena pot,1700,20156,8,4,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Jezerska Kočna,2540,čez Kokrsko sedlo in Dolce,375,zelo zahtevna označena pot,1750,14852,10,3,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Jezerska Kočna,2540,mimo žičnice in po Kremžarjevi poti,300,zelo zahtevna označena pot,1540,75641,9,13,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,V Koncu,900,Jezerska Kočna,2540,čez Dolce,360,zelo zahtevna označena pot,1765,7899,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,V Koncu,900,Jezerska Kočna,2540,čez Kokrsko Kočno,360,zelo zahtevna označena pot,1835,10100,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Jezerska Kočna,2540,čez Grdi graben in Kokrsko Kočno,315,zelo zahtevna označena pot,1775,12862,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Jezerska Kočna,2540,čez Kokrsko sedlo in Kokrsko Kočno,375,zelo zahtevna označena pot,1800,7311,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Jezerska Kočna,2540,po ferati in Frischaufovi poti,420,izjemno zahtevna označena pot,1665,2009,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Jezerska Kočna,2540,umik Žrela in po Frischaufovi poti,395,zelo zahtevna označena pot,1680,480,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Jezerska Kočna,2540,čez Štularjevo planino in po Frischaufovi poti,390,zelo zahtevna označena pot,1685,510,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Jezerska Kočna,2540,umik Žrela in po Kremžarjevi poti,305,zelo zahtevna označena pot,1560,950,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Jezerska Kočna,2540,po ferati in Kremžarjevi poti,330,izjemno zahtevna označena pot,1540,3029,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Jezerska Kočna,2540,čez Štularjevo planino in po Kremžarjevi poti,300,zelo zahtevna označena pot,1560,1371,10,1,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Jezerska Kočna,2540,mimo žičnice in po Frischaufovi poti,390,zelo zahtevna označena pot,1665,17072,9,4,"46,3587","14,52206",vrh
Kamniško Savinjske Alpe,Murijeva planina pod Mlinarjevim sedlom,1200,Na Križu (Kokrska Kočna),2484,po SZ grebenu na Kočno oz. vrh Na Križu,480,alpinistični vzpon,1500,2190,10,4,"46,35678","14,51562",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Skuta,2532,skozi Turski žleb,315,zelo zahtevna označena pot,1650,42411,10,4,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Skuta,2532,umik Žrela in čez Dolgi hrbet,350,zelo zahtevna označena pot,1720,1947,10,1,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Skuta,2532,po ferati in čez Dolgi hrbet,375,izjemno zahtevna označena pot,1700,5332,10,1,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Skuta,2532,čez Štularjevo planino in Dolgi hrbet,345,zelo zahtevna označena pot,1720,1734,10,1,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,V Koncu,900,Skuta,2532,čez Kokrsko sedlo,330,zahtevna označena pot,1800,75698,9,7,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Skuta,2532,čez Kokrsko sedlo,345,zahtevna označena pot,1850,34038,9,3,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Skuta,2532,mimo žičnice in čez Dolgi hrbet,345,zelo zahtevna označena pot,1700,33541,9,3,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,V  Koncu,900,Skuta,2532,čez Gamsov skret,315,"zelo zahtevna neoznačena steza, zahtevna označena pot",1750,24549,8,4,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,V Koncu,900,Skuta,2532,čez Žmavčarje,270,zelo zahtevna neoznačena steza,1632,51162,9,8,"46,36328","14,55768",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Kokrska Kočna,2520,čez Grdi graben,285,zelo zahtevna označena pot,1700,17295,9,3,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Kokrska Kočna,2520,čez Kokrsko sedlo,345,zelo zahtevna označena pot,1725,7442,9,1,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,V Koncu,900,Kokrska Kočna,2520,,330,zelo zahtevna označena pot,1725,6924,7,2,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Kokrska Kočna,2520,mimo žičnice in po Kremžarjevi poti,330,zelo zahtevna označena pot,1580,18395,8,4,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Kokrska Kočna,2520,po ferati in Kremžarjevi poti,360,izjemno zahtevna označena pot,1580,1267,10,1,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Kokrska Kočna,2520,umik Žrela in po Kremžarjevi poti,335,zelo zahtevna označena pot,1600,350,10,1,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Kokrska Kočna,2520,čez Štularjevo planino in po Kremžarjevi poti,330,zelo zahtevna označena pot,1600,370,10,1,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Kokrska Kočna,2520,po jugozahodnem grebenu,390,zelo zahtevno brezpotje,1619,700,8,3,"46,35713","14,51984",vrh
Kamniško Savinjske Alpe,Kokra ,559,Kalški greben,2224,,285,delno zahtevna označena pot,1665,14872,9,3,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Žagana peč,812,Kalški greben,2224,Lovska pot,250,zelo zahtevna neoznačena steza,1455,11475,8,2,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Žagana peč,812,Kalški greben,2224,čez Škrbino,315,"delno zahtevna neoznačena pot, lahka označena pot",1550,6967,10,1,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Kriška planina,1480,Kalški greben,2224,čez planino Koren,225,lahka označena pot,1050,20084,7,4,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Planina Jezerca,1410,Kalški greben,2224,mimo Doma na Krvavcu in čez Zvoh,265,zahtevna označena pot,1075,4259,9,1,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Planina Jezerca,1410,Kalški greben,2224,čez planino Koren,240,lahka označena pot,1120,5681,10,3,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Markova raven,980,Kalški greben,2224,po markirani poti,270,lahka označena pot,1380,3447,10,1,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Kokra ,906,Kalški greben,2224,,235,delno zahtevna označena pot,1318,610,10,1,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,V Koncu,900,Kalški greben,2224,,240,zelo zahtevna označena pot,1324,16425,8,2,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe, Kriška planina,1480,Kalški greben,2224,čez Zvoh,250,zahtevna označena pot,1000,9259,8,3,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe, Dom na Gospincu,1491,Kalški greben,2224,čez Zvoh,250,zahtevna označena pot,1040,9797,7,2,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Dom na Gospincu,1491,Kalški greben,2224,čez Dolgo njivo,200,lahka označena pot,880,33219,8,2,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Suhadolnik,901,Kalški greben,2224,,255,zelo zahtevna označena pot,1350,15717,9,4,"46,33165","14,5378",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Ledinski vrh,2108,,210,delno zahtevna označena pot,1178,38416,8,4,"46,37508","14,5592",vrh
Kamniško Savinjske Alpe,Belska Kočna,968,Ledinski vrh,2108,,225,delno zahtevna označena pot,1200,8185,6,2,"46,37508","14,5592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Ledinski vrh,2108,lovska pot,210,delno zahtevna označena pot,1110,22057,8,6,"46,37508","14,5592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Ledinski vrh,2108,skozi Žrelo,195,zelo zahtevna označena pot,1110,2440,10,1,"46,37508","14,5592",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Ledinski vrh,2108,Slovenska pot,195,zahtevna označena pot,1110,24570,8,5,"46,37508","14,5592",vrh
Kamniško Savinjske Alpe,Lovska koča na Brežičih,1490,Lučki Dedec,2023,lovska pot,190,zahtevna neoznačena steza,700,8137,9,1,"46,35236","14,63786",vrh
Kamniško Savinjske Alpe,Pred Belo,571,Lučki Dedec,2023,,330,delno zahtevna neoznačena pot,1452,6357,10,1,"46,35236","14,63786",vrh
Kamniško Savinjske Alpe, Planina Ravne,1500,Lučki Dedec,2023,čez Dolgo trato,270,delno zahtevna neoznačena pot,875,3207,10,1,"46,35236","14,63786",vrh
Kamniško Savinjske Alpe,Planina Ravne,1580,Lučki Dedec,2023,,240,delno zahtevna neoznačena pot,750,2074,10,2,"46,35236","14,63786",vrh
Kamniško Savinjske Alpe,Robanov kot,650,Lučki Dedec,2023,mimo Kocbekovega doma,300,"zahtevna označena pot, delno zahtevna neoznačena pot",1535,760,9,2,"46,35236","14,63786",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1564,Lučki Dedec,2023,mimo Kocbekovega doma,195,delno zahtevna neoznačena pot,635,26228,8,3,"46,35236","14,63786",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Koroška Rinka (Križ),2433,,300,zelo zahtevna označena pot,1550,30036,8,3,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Koroška Rinka (Križ),2433,skozi Turski žleb,300,zelo zahtevna označena pot,1510,16796,8,2,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Koroška Rinka (Križ),2433,Slovenska pot,255,zelo zahtevna označena pot,1453,22616,10,2,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,Belska Kočna,968,Koroška Rinka (Križ),2433,,285,zelo zahtevna označena pot,1485,6051,10,2,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,V Koncu,900,Koroška Rinka (Križ),2433,čez Žmavčarje,255,zahtevna neoznačena steza,1533,19046,9,4,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Koroška Rinka (Križ),2433,skozi Žrelo,255,zelo zahtevna označena pot,1433,1835,10,2,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Koroška Rinka (Križ),2433,lovska pot,270,zelo zahtevna označena pot,1433,1020,10,1,"46,36776","14,56519",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Štajerska Rinka,2374,skozi Turski žleb,285,zelo zahtevna označena pot,1444,7899,8,2,"46,36817","14,56736",vrh
Kamniško Savinjske Alpe,V Koncu,900,Štajerska Rinka,2374,čez Žmavčarje,240,zahtevna neoznačena steza,1474,9968,8,2,"46,36817","14,56736",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Štajerska Rinka,2374,Slovenska pot,270,zelo zahtevna označena pot,1495,920,10,1,"46,36817","14,56736",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Štajerska Rinka,2374,skozi Žrelo,270,zelo zahtevna označena pot,1495,510,10,1,"46,36817","14,56736",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Štajerska Rinka,2374,lovska pot,285,zelo zahtevna označena pot,1495,234,10,1,"46,36817","14,56736",vrh
Kamniško Savinjske Alpe,V Koncu,900,Bivak pod Skuto,2070,čez Žmavčarje,165,zahtevna neoznačena steza,1170,24983,8,4,"46,35887","14,56792",bivak
Kamniško Savinjske Alpe,V Koncu,900,Bivak pod Grintovcem,2100,čez Kokrsko sedlo,210,zahtevna označena pot,1300,18062,8,2,"46,35384","14,54748",bivak
Kamniško Savinjske Alpe,Suhadolnik,901,Bivak pod Grintovcem,2100,,225,zahtevna označena pot,1350,12895,8,2,"46,35384","14,54748",bivak
Kamniško Savinjske Alpe,V  Koncu,900,Bivak pod Grintovcem,2100,čez Gamsov skret,195,zelo zahtevna neoznačena steza,1200,13614,8,2,"46,35384","14,54748",bivak
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Turska gora,2251,skozi Turski žleb,255,zelo zahtevna označena pot,1321,57108,9,6,"46,3603","14,57718",vrh
Kamniško Savinjske Alpe,V Koncu,900,Turska gora,2251,čez Žmavčarje,240,zahtevna neoznačena steza,1351,18450,8,2,"46,3603","14,57718",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka ,934,Turska gora,2251,čez Kotliče,270,zahtevna označena pot,1450,23687,9,3,"46,3603","14,57718",vrh
Kamniško Savinjske Alpe,Jermanca,900,Turska gora,2251,čez Kamniško sedlo,285,zahtevna označena pot,1450,32486,9,3,"46,3603","14,57718",vrh
Kamniško Savinjske Alpe,V Koncu,900,Dolgi hrbet,2473,čez Kokrsko sedlo,300,zelo zahtevna označena pot,1700,17267,9,3,"46,36285","14,54596",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Dolgi hrbet,2473,umik Žrela in po Frischaufovi poti,305,zelo zahtevna označena pot,1493,570,10,1,"46,36285","14,54596",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Dolgi hrbet,2473,po ferati in Kremžarjevi poti,330,izjemno zahtevna označena pot,1473,1729,10,1,"46,36285","14,54596",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,980,Dolgi hrbet,2473,čez Štularjevo planino in po Frischaufovi poti,300,zelo zahtevna označena pot,1493,660,10,1,"46,36285","14,54596",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Dolgi hrbet,2473,mimo žičnice in po Frischaufovi poti,300,zelo zahtevna označena pot,1473,12895,9,4,"46,36285","14,54596",vrh
Kamniško Savinjske Alpe,V  Koncu,900,Dolgi hrbet,2473,čez Gamsov skret,285,zelo zahtevna neoznačena steza,1573,8316,8,2,"46,36285","14,54596",vrh
Kamniško Savinjske Alpe,Koča pod slapom Rinka,930,Mrzla gora,2203,,270,zelo zahtevna označena pot,1273,54597,9,6,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Belska Kočna,968,Mrzla gora,2203,,340,zelo zahtevna označena pot,1550,7875,9,1,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Matkov kot,850,Mrzla gora,2203,pot po vzhodnem grebenu,270,zelo zahtevna označena pot,1360,28038,10,4,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Kapela Kristusa Kralja v Logarski dolini,734,Mrzla gora,2203,"greben Orlovec, Matkovo okno, Mrzla gora",480,alpinistični vzpon,1700,10875,10,8,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Matkov kot,906,Mrzla gora,2203,preko Matkove krnice in Krničke gore,300,zelo zahtevno brezpotje,1350,2819,10,5,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Mrzla gora,2203,skozi Žrelo,345,zelo zahtevna označena pot,1500,1270,10,1,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Mrzla gora,2203,lovska pot,360,zelo zahtevna označena pot,1500,690,10,1,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Mrzla gora,2203,Slovenska pot,345,zelo zahtevna označena pot,1500,21587,9,3,"46,3772","14,5783",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Veliki vrh (Veža),2110,čez Zelene trate,135,lahka označena pot,650,15333,9,1,"46,35756","14,66922",vrh
Kamniško Savinjske Alpe,Planina Ravne,1500,Veliki vrh (Veža),2110,čez Dleskovec,165,lahka neoznačena steza,800,4674,10,1,"46,35756","14,66922",vrh
Kamniško Savinjske Alpe, Planina Ravne,1500,Veliki vrh (Veža),2110,čez Dolgo trato,150,lahka označena pot,750,4852,10,1,"46,35756","14,66922",vrh
Kamniško Savinjske Alpe,Planina Podvežak,1500,Veliki vrh (Veža),2110,čez Prag,140,lahka označena pot,750,19908,9,4,"46,35756","14,66922",vrh
Kamniško Savinjske Alpe,V Koncu,900,Štruca,2457,čez Kokrsko sedlo,310,"zahtevna označena pot, lahko brezpotje",1700,12552,8,2,"46,36269","14,55315",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Štruca,2457,mimo žičnice in čez Dolgi hrbet,325,"zelo zahtevna označena pot, lahko brezpotje",1600,430,10,1,"46,36269","14,55315",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Štruca,2457,po ferati in čez Dolgi hrbet,355,"izjemno zahtevna označena pot, lahko brezpotje",1600,960,10,1,"46,36269","14,55315",vrh
Kamniško Savinjske Alpe,Ravenska Kočna,1000,Štruca,2457,umik Žrela in čez Dolgi hrbet,330,"zelo zahtevna označena pot, lahko brezpotje",1620,261,9,1,"46,36269","14,55315",vrh
